date,AAPL,MSFT,JNJ,JPM,XOM,PG,CAT,NEE,SPY,AGG,TLT,DBC,GLD,VNQ,BIL
2022-10-12,135.688950,218.472931,145.218979,94.880127,86.341209,112.047203,168.384338,64.917252,338.537903,82.864906,85.900490,22.040596,155.990005,65.732330,77.025589
2022-10-13,140.249847,226.689270,147.414764,100.154808,89.358711,113.740112,171.798935,65.220642,347.472198,82.604546,85.078705,22.345142,154.910004,66.932472,77.050850
2022-10-14,135.728180,221.192368,146.798889,101.821457,87.007851,112.632515,167.155472,64.042770,339.553833,82.153236,84.376755,21.901375,152.979996,65.269424,77.050850
2022-10-17,139.680939,229.873215,148.700165,106.097984,88.262238,114.667603,169.603851,65.720352,348.279266,82.326820,83.965889,21.849165,153.419998,67.729698,77.050850
2022-10-18,140.995270,230.811920,148.182419,108.826889,88.420135,115.595108,172.183548,66.978531,352.371429,82.465683,84.162766,21.614227,153.750000,68.466911,77.050850
2022-10-19,141.103180,228.857086,147.004211,106.693214,91.042915,116.666656,172.990280,65.711433,349.874390,81.754021,82.630516,21.605526,151.690002,66.761024,77.050850
2022-10-20,140.642181,228.537720,147.379059,106.345222,91.165710,115.163971,169.359924,63.034420,346.940552,81.259323,81.218124,21.622929,151.449997,66.469559,77.084503
2022-10-21,144.447830,234.315247,150.592499,111.931259,92.858681,116.605919,179.634506,63.935677,355.371704,81.380836,79.754326,21.649033,154.149994,66.992470,77.092926
2022-10-24,146.586029,239.279922,152.618729,112.068626,93.507805,117.322350,180.654388,65.390182,359.720245,81.268013,79.095200,21.709942,153.649994,66.983894,77.084503
2022-10-25,149.420654,242.579941,152.377701,112.361656,92.876228,118.673584,183.997375,67.692390,365.464417,82.066452,81.397865,21.831760,154.000000,69.615608,77.084503
2022-10-26,146.487961,223.863388,153.716614,113.652855,93.981468,119.507919,185.999420,67.460381,362.710968,82.430946,82.570595,22.240726,154.979996,69.572731,77.101372
2022-10-27,142.025146,219.440704,153.805893,114.101578,94.341133,119.598602,200.334671,67.344383,360.774109,82.847527,83.435165,22.275532,154.740005,69.675598,77.126640
2022-10-28,152.755524,228.266724,156.090958,115.456863,97.104256,122.627556,207.134018,70.521103,369.357147,82.639267,82.861649,22.014490,153.160004,71.210037,77.118172
2022-10-31,150.401520,224.647263,155.287613,115.273727,97.200745,122.128777,204.414246,69.155823,366.689148,82.361542,82.271011,21.857866,151.910004,71.132881,77.118172
2022-11-01,147.763031,220.814957,154.502136,117.352455,98.165649,122.319260,206.340744,69.343216,365.084564,82.514626,83.039864,22.188520,153.460007,71.107178,77.124947
2022-11-02,142.250732,213.005081,152.127792,116.271889,96.148125,120.559883,202.601105,68.959518,355.922363,82.375435,82.679459,22.388649,152.389999,69.152695,77.150261
2022-11-03,136.218597,207.343643,152.386642,116.482498,97.455116,119.734642,207.058456,69.762611,352.257507,82.070999,82.233246,22.371246,151.809998,69.058395,77.175568
2022-11-04,135.953339,214.253494,153.065018,119.669281,98.516518,121.920212,215.170410,70.315842,357.327576,82.062309,80.851669,23.128265,156.470001,70.001343,77.192451
2022-11-07,136.483856,220.524628,154.403946,120.301140,99.683182,123.788361,215.888123,68.968460,360.745636,81.801353,80.045036,22.928135,155.850006,70.001343,77.184044
2022-11-08,137.053711,221.492371,155.171570,120.374390,99.998940,124.069504,217.021332,69.842918,362.692017,82.149284,80.920319,22.649691,159.449997,70.215652,77.192451
2022-11-09,132.504868,217.272949,153.930832,118.808502,95.525322,123.770210,212.988937,69.780464,355.219696,82.244957,81.186363,22.127609,158.649994,69.495583,77.234673
2022-11-10,144.294449,235.147552,155.733932,123.698532,96.928825,128.032532,219.514450,74.242142,374.740509,84.010796,84.309891,22.327740,163.479996,74.578972,77.243111
2022-11-11,147.074814,239.144394,151.074493,123.900063,99.955109,127.842094,223.329605,74.340279,378.367523,83.949928,84.000977,22.754110,164.559998,74.570374,77.234673
2022-11-14,145.679733,233.763641,153.448837,122.627144,100.246902,127.851158,223.339035,72.867950,375.148804,83.715027,83.795036,22.414755,164.919998,72.753059,77.234673
2022-11-15,147.408829,234.170135,153.877335,121.738876,100.918930,127.406799,221.535324,73.983353,378.348450,84.332649,85.150848,22.675795,165.500000,73.541710,77.251511
2022-11-16,146.180756,234.597076,154.832382,121.903694,99.840157,128.540421,219.486099,75.241539,375.462189,84.854546,87.012939,22.423454,165.119995,72.873077,77.259987
2022-11-17,148.076935,234.548553,156.082047,121.372581,99.972786,127.751381,217.616302,73.483643,374.313324,84.497894,86.094772,22.049294,163.919998,72.375862,77.285301
2022-11-18,148.636902,234.102158,157.278168,122.563019,99.106224,129.293121,218.551208,74.242142,376.012817,84.376137,85.502678,21.892672,162.789993,73.293121,77.285301
2022-11-21,145.414459,234.907669,158.086670,121.839607,98.124702,130.934525,219.250000,74.599060,374.645691,84.323929,85.863068,21.814360,161.880005,73.678864,77.293732
2022-11-22,147.546387,237.799728,158.850311,123.661911,100.963127,132.059036,224.056763,75.054153,379.687286,84.758842,87.081604,22.040596,162.070007,74.081749,77.310623
2022-11-23,148.420837,240.274490,159.020981,124.980576,100.459129,132.811752,223.735703,76.161781,382.079926,85.263351,88.600471,21.736046,163.080002,74.141754,77.327484
2022-11-25,145.512695,240.187149,159.227631,125.218681,100.105423,133.056641,222.583557,76.538460,381.994354,85.280777,88.300125,21.544615,163.220001,74.613243,77.327484
2022-11-28,141.690903,234.626251,159.308487,123.030090,97.098984,132.947800,219.372803,75.094513,375.898926,85.141571,88.548988,21.414095,161.929993,72.615898,77.335930
2022-11-29,138.694397,233.238403,158.194473,125.053856,97.744476,131.932068,222.035843,73.982407,375.253265,84.837128,87.510658,21.692539,162.729996,73.816017,77.361252
2022-11-30,145.434113,247.611450,159.910385,126.537392,98.451889,135.269424,223.254074,75.964462,387.074036,85.498238,88.154213,22.179815,164.809998,75.504768,77.361252
2022-12-01,145.709213,247.174698,160.575211,124.760826,97.974380,135.351028,222.574142,76.081078,386.789185,86.209694,90.970406,22.066698,167.839996,75.341873,77.378174
2022-12-02,145.217941,247.494949,160.700943,123.771790,97.143211,136.584366,222.989655,76.412895,386.342957,86.567131,92.114418,21.831760,167.259995,75.119003,77.386650
2022-12-05,144.058685,242.817184,160.611115,120.301140,94.481621,135.205933,219.627762,76.368073,379.392853,85.887054,90.824181,21.266172,164.389999,73.747437,77.395073
2022-12-06,140.403900,237.887054,158.203476,120.502617,91.855415,135.378220,215.585922,76.394958,373.924011,86.139915,91.993973,20.926817,164.839996,73.053093,77.420509
2022-12-07,138.468460,237.159210,159.164749,120.420197,91.652046,136.248825,216.237534,76.493614,373.287964,86.907150,94.161583,20.822401,166.330002,73.198814,77.420509
2022-12-08,140.148453,240.099808,159.191666,121.683929,92.332893,137.228287,218.069580,76.915146,376.212219,86.645615,93.903549,20.787596,166.470001,73.713158,77.471245
2022-12-09,139.667038,238.178253,157.880066,121.024612,91.554764,136.865509,214.641586,75.794075,373.401855,86.131195,91.460693,20.813700,167.059998,73.575989,77.462814
2022-12-12,141.956161,245.059021,159.766632,122.901863,93.809578,138.271164,220.090515,77.623680,378.785278,86.148636,91.753128,21.039934,165.679993,74.141754,77.471245
2022-12-13,142.918991,249.338867,160.997437,122.782837,94.835335,138.062561,222.385269,78.161797,381.652588,86.724068,92.639122,21.387991,168.509995,75.513329,77.471245
2022-12-14,140.698639,249.630066,161.491501,122.169289,94.136772,138.606689,221.431473,78.072105,379.212585,86.915886,93.034775,21.553318,168.100006,74.999001,77.496666
2022-12-15,134.106308,241.662292,159.452240,119.138168,93.234840,137.037781,217.824051,76.959984,369.936340,87.043457,93.397774,21.292274,165.350006,73.996033,77.513588
2022-12-16,132.151184,237.469788,157.817184,118.396408,92.580482,136.430176,219.769409,75.462234,365.568848,86.816254,92.354485,21.022533,166.789993,72.084412,77.513588
2022-12-19,130.048721,233.354889,157.646500,119.101524,92.996094,136.393936,219.363342,74.906166,362.468964,86.283249,90.802429,20.983139,166.320007,71.167168,77.522911
2022-12-20,129.979965,234.665039,157.817184,119.678429,94.340149,136.448334,222.054779,74.906166,362.964966,85.697708,89.190071,21.079435,169.080002,70.987152,77.531395
2022-12-21,133.074722,237.217453,159.622879,121.024612,95.551552,137.699799,228.278030,75.919632,368.392181,85.933693,89.414238,21.350805,168.800003,71.595787,77.539886
2022-12-22,129.911179,231.161560,159.038940,119.650978,93.623901,138.017227,224.321167,74.744736,363.136566,85.907478,89.396980,21.079435,166.759995,71.294998,77.590851
2022-12-23,129.547714,231.685623,159.443222,120.218727,96.099800,138.407181,226.521545,75.489120,365.225464,85.610374,88.086411,21.464605,167.259995,71.929619,77.590851
2022-12-27,127.749779,229.967880,159.398300,120.639992,97.434990,139.613327,229.609558,75.336670,363.785187,84.989922,86.344658,21.657190,168.669998,71.903549,77.590851
2022-12-28,123.829720,227.609589,158.706573,121.299309,95.834503,137.808640,226.058792,74.583290,359.264069,84.841393,85.835930,21.412081,167.910004,70.677765,77.616287
2022-12-29,127.337120,233.898346,159.515106,121.995285,96.559586,138.379959,226.833160,75.408409,365.730988,85.155945,86.810265,21.385820,168.850006,72.225197,77.650269
2022-12-30,127.651512,232.743500,158.697571,122.801155,97.532280,137.445877,226.228790,74.977898,364.767609,84.753998,85.844582,21.578407,169.639999,71.703590,77.641739
2023-01-03,122.876724,232.510574,160.081070,123.735184,94.180977,137.454971,225.586639,75.184189,363.231995,85.252083,87.482819,21.061926,171.059998,71.773148,77.650269
2023-01-04,124.144127,222.339828,161.823914,124.889030,94.455086,138.053513,227.928604,75.776115,366.036224,85.723969,88.681320,20.685507,172.669998,73.398819,77.641739
2023-01-05,122.827606,215.750168,160.629074,124.861351,96.568436,136.339508,226.908722,74.107964,361.858490,85.654045,89.052094,20.580462,170.520004,71.425407,77.667221
2023-01-06,127.346954,218.292847,161.931702,127.250648,97.735626,139.586075,235.011230,75.022766,370.156616,86.589081,90.690331,20.694262,173.710007,73.346657,77.658730
2023-01-09,127.867661,220.418198,157.736313,126.724823,95.914085,137.881195,232.895889,75.399467,369.946808,86.807533,91.173210,20.939371,174.100006,73.372734,77.675705
2023-01-10,128.437469,222.097183,157.359009,127.859528,97.346581,137.745178,236.569427,75.820961,372.541199,86.475464,89.664276,20.939371,174.740005,73.537895,77.667221
2023-01-11,131.149063,228.812973,157.107468,128.809692,98.478409,136.629715,236.777191,76.233521,377.253082,87.008492,91.121460,21.315788,174.619995,76.172012,77.667221
2023-01-12,131.070465,231.472107,156.316925,128.680557,100.114265,135.858856,240.875671,76.296318,378.626556,87.637650,92.914917,21.490868,176.639999,77.136986,77.726639
2023-01-13,132.396820,232.170898,155.804794,131.927765,100.052376,136.829224,244.077011,75.946526,380.095428,87.314331,92.044083,21.700964,178.759995,76.658859,77.735138
2023-01-17,133.556122,233.257828,154.843567,129.889038,99.857819,136.430176,241.999466,76.897202,379.399170,87.157059,91.449104,21.849779,177.589996,76.876190,77.735138
2023-01-18,132.838943,228.851791,152.507782,125.986839,97.806389,132.775482,238.750854,75.157295,373.409180,88.022171,93.665085,21.613424,177.080002,75.754738,77.743614
2023-01-19,132.897873,225.086288,152.301163,124.307861,98.434204,129.967514,233.181091,74.072067,370.690857,87.821198,93.078743,21.832272,179.889999,75.337448,77.777550
2023-01-20,135.452301,233.131653,151.591476,124.612244,100.229218,130.469437,236.938553,73.381500,377.596436,87.462914,91.569839,21.963579,179.289993,76.232887,77.786064
2023-01-23,138.635452,235.422028,151.205154,126.632568,99.707520,128.717300,239.775620,74.143822,382.127075,87.244423,91.138725,22.016102,179.630005,76.580612,77.786064
2023-01-24,140.030563,234.897964,151.205154,127.721146,100.635971,129.419983,244.434494,75.246971,381.716919,87.628929,92.449318,21.893549,180.279999,76.771881,77.794548
2023-01-25,139.372314,233.510193,152.283173,128.339203,100.105423,129.328705,245.222076,68.690903,381.860016,87.733795,92.673515,21.832272,181.110001,76.806641,77.803009
2023-01-26,141.435486,240.682083,151.726181,129.132553,104.128746,128.808548,248.713806,68.520500,386.056793,87.585243,92.242409,21.928564,179.470001,77.667313,77.845467
2023-01-27,143.370926,240.837402,151.133301,129.446228,102.227608,128.279312,251.010086,67.785072,386.943817,87.454155,92.009552,21.683455,179.220001,78.536636,77.853966
2023-01-30,140.492325,235.548203,145.536392,128.348434,100.414909,128.680786,248.125565,67.309723,382.088867,87.218239,91.673317,21.403330,178.759995,77.536903,77.853966
2023-01-31,141.759674,240.497711,146.812103,129.114105,102.581306,129.931046,239.386597,66.933044,387.706970,87.576500,92.406212,21.770994,179.410004,79.162575,77.862457
2023-02-01,142.879700,245.291946,148.159653,128.772751,101.458313,130.670181,236.777267,66.583260,391.827332,88.194069,93.517044,21.359560,181.669998,79.649414,77.867561
2023-02-02,148.175201,256.792297,148.716644,128.173141,98.283875,129.739380,232.374557,67.802979,397.531219,88.290443,93.638046,21.201988,177.899994,81.457657,77.901649
2023-02-03,151.790634,250.726685,147.881165,130.156555,98.964745,130.140930,235.088272,66.968903,393.305725,87.440727,92.237633,20.667999,173.460007,79.927597,77.918701
2023-02-06,149.069229,249.193283,146.758194,130.922211,98.796730,129.036697,238.561081,67.722290,390.902161,86.958931,91.554726,20.729279,173.820007,79.345131,77.927193
2023-02-07,151.938019,259.664917,146.794144,132.518158,101.617485,127.777359,236.891098,68.233498,396.014557,86.810020,90.819931,21.123203,173.979996,79.171257,77.935745
2023-02-08,149.255920,258.859436,146.982803,131.586411,100.733231,126.454155,236.141510,67.291779,391.684326,86.932663,91.252151,21.166971,174.410004,78.797455,77.935745
2023-02-09,148.224304,255.841217,144.997375,129.538483,101.113457,125.067047,233.683975,65.713295,388.288727,86.591011,90.387703,21.000648,173.029999,77.936783,77.961281
2023-02-10,148.588379,255.336594,145.671173,130.110428,105.375511,126.171242,235.002884,67.031685,389.194824,86.214348,89.376289,21.298281,173.360001,78.206291,77.969818
2023-02-13,151.382843,263.314026,146.210190,131.521851,104.965637,127.822998,235.458359,67.820930,393.763641,86.477173,90.128372,21.254513,172.479996,78.901764,77.986809
2023-02-14,150.743256,264.138947,145.572372,132.103027,103.735992,127.102066,231.862198,68.188637,393.582397,86.170525,89.920898,21.324543,172.610001,78.275833,77.986809
2023-02-15,152.839111,262.027679,143.173660,132.656540,103.424126,126.810059,235.980209,69.004784,394.860504,86.004112,89.082375,21.096941,170.889999,78.588806,78.003883
2023-02-16,151.245102,255.051804,142.158554,130.829971,103.121170,125.149185,233.911697,67.883720,389.423767,85.644943,87.820274,21.035664,170.750000,77.823776,78.046478
2023-02-17,150.103683,251.072586,145.126389,131.217407,99.155998,127.768234,235.116760,68.224518,388.450836,85.846451,88.503181,20.878094,171.259995,77.519508,78.055000
2023-02-21,146.098923,245.828491,142.963837,128.809692,99.057983,127.676979,228.398865,66.063080,380.658173,85.040512,86.782921,20.904354,170.619995,75.963371,78.055000
2023-02-22,146.522034,244.699921,142.764755,127.822571,97.774872,128.215393,225.723083,66.081009,380.133636,85.268265,87.578224,20.632984,169.660004,75.276596,78.080566
2023-02-23,147.004181,247.871597,142.719498,128.846588,98.674828,127.804726,225.780029,65.354553,382.155670,85.574890,88.434029,20.790554,169.570007,75.841667,78.106110
2023-02-24,144.357346,242.471909,141.127029,130.008942,98.683754,127.083817,224.091034,65.399384,378.073334,85.084358,87.284294,20.720524,168.350006,74.511581,78.114647
2023-02-27,145.547928,243.386475,140.819397,131.143600,98.505531,126.974304,227.706177,64.865021,379.360962,85.250755,87.526360,20.738029,169.009995,74.624573,78.123138
2023-02-28,145.046127,242.666489,138.674911,132.241425,97.935257,125.532471,227.298187,64.115837,377.958923,85.241989,87.923981,20.799309,169.779999,74.520264,78.131668
2023-03-01,142.979782,239.601761,138.050568,131.503418,98.808487,125.623726,235.951752,63.068741,376.509125,84.753769,86.979439,21.158218,170.759995,73.581375,78.135963
2023-03-02,143.570190,244.310730,137.942001,130.138107,99.262932,127.695221,239.282211,65.180946,379.437317,84.578186,86.208160,21.079435,170.660004,74.442024,78.161568
2023-03-03,148.608047,248.377533,139.362610,132.527374,100.519302,128.626038,242.252167,66.643257,385.522644,85.245522,88.296616,21.412081,172.490005,75.572189,78.178650
2023-03-06,151.363159,249.914780,140.756027,131.752502,101.410355,128.078568,240.990173,67.157784,385.789764,85.034798,87.612022,21.307035,171.619995,75.276596,78.187218
2023-03-07,149.168915,247.268417,139.425934,127.877930,99.450035,125.532471,233.551132,66.571053,379.876068,84.920631,88.149330,20.869341,168.619995,73.520531,78.187218
2023-03-08,150.418533,246.830612,138.403473,127.121506,97.997635,125.550713,235.999207,67.022385,380.496033,84.832825,88.235985,20.755537,168.539993,74.363785,78.204262
2023-03-09,148.175125,245.487976,136.847153,120.239578,97.240242,124.629028,228.636078,66.580078,373.475922,85.140144,88.452606,20.501677,170.199997,72.659859,78.221367
2023-03-10,146.118637,241.858948,137.181946,123.293060,96.037315,125.194824,215.399551,65.903084,368.086945,86.132385,91.502998,20.720524,173.869995,70.251778,78.238457
2023-03-13,148.057037,247.044632,138.493958,121.079071,94.932426,126.061737,213.207672,66.155823,367.562317,86.817329,91.710991,20.589214,177.860001,71.173294,78.255539
2023-03-14,150.143036,253.728622,139.272125,124.187927,95.288841,127.622238,214.128113,67.293182,373.638153,86.308006,90.203140,20.326595,176.830002,71.860077,78.264084
2023-03-15,150.536636,258.252777,139.661194,118.320778,90.548470,129.429108,206.148209,68.168755,371.301208,87.168556,91.944992,19.853886,178.210007,71.807907,78.306793
2023-03-16,153.350739,268.721436,139.371643,120.617836,90.022743,130.396439,207.524078,68.809631,377.815735,86.826103,91.225708,19.915163,178.570007,71.651428,78.340965
2023-03-17,152.514404,271.863922,137.878677,116.060631,88.962387,130.432907,204.013306,68.304153,373.398102,87.370529,92.594917,19.853886,183.770004,70.025749,78.358070
2023-03-20,154.875916,264.858887,139.244980,117.287575,91.288017,132.440582,209.042206,68.574959,376.988617,87.019249,91.780312,19.932671,183.839996,70.825554,78.366600
2023-03-21,156.725754,266.366943,139.244980,120.433334,95.377937,131.482391,213.416443,68.024330,381.938660,86.755875,90.991722,20.002703,180.369995,70.512589,78.366600
2023-03-22,155.299011,264.917206,136.675217,117.324478,93.194870,131.400253,208.700653,66.914055,375.427917,87.590034,92.204933,20.055225,183.440002,67.878471,78.383705
2023-03-23,156.381348,270.141846,136.747604,117.010803,92.143440,131.217728,208.216736,66.625206,376.442810,87.800781,92.204933,20.002703,185.740005,67.452492,78.417877
2023-03-24,157.680206,272.973053,138.122955,115.230377,92.250366,133.891556,205.910995,68.322212,378.913086,87.950073,92.594917,20.098993,183.649994,69.182259,78.434914
2023-03-27,155.741821,268.896484,138.711136,118.532959,94.273041,133.188858,206.850372,68.096542,379.621674,87.001701,90.419754,20.475412,181.949997,69.103256,78.426430
2023-03-28,155.121872,267.777679,137.371948,118.892723,95.449234,133.563049,208.899918,67.916008,378.769501,86.870003,90.584404,20.571707,183.440002,68.936409,78.443489
2023-03-29,158.191864,272.914703,138.720139,119.132584,97.088753,133.973694,211.594666,68.701324,384.274780,86.975357,90.402435,20.440399,182.529999,70.464233,78.443489
2023-03-30,159.756378,276.358765,138.828751,118.772797,97.561005,134.557709,213.055878,69.134598,386.524841,87.071945,90.818405,20.589214,184.179993,71.386200,78.460587
2023-03-31,162.255630,280.493744,140.249313,120.211899,97.712486,135.689301,217.135941,69.576912,391.972778,87.493446,92.178955,20.781801,183.220001,72.914017,78.443489
2023-04-03,163.505280,279.452698,141.923279,120.073532,103.477585,136.437622,218.113266,69.206802,393.466492,87.873764,92.612465,21.123203,184.539993,72.334496,78.462357
2023-04-04,162.973953,279.404083,143.407196,118.468391,102.488533,137.094681,206.328491,69.649132,391.283417,88.199448,93.072922,21.096941,187.979996,72.237907,78.470963
2023-04-05,161.133911,276.640961,149.849625,118.645027,104.243881,138.034622,202.609024,70.705223,390.258911,88.498787,94.045937,21.175728,187.830002,71.851563,78.513832
2023-04-06,162.019485,283.704376,149.433380,118.514854,102.515251,138.910675,198.471985,71.282928,391.781281,88.419556,94.289215,21.114450,186.490005,72.343277,78.522392
2023-04-10,159.431656,281.554230,148.682404,118.905357,102.060814,137.760849,204.506683,70.795486,392.183319,87.812111,92.768875,21.114450,185.110001,72.676949,78.531013
2023-04-11,158.221375,275.171875,148.637131,119.491081,102.782562,137.487076,209.317398,70.714241,392.288727,87.864952,92.959991,21.228249,186.279999,72.984268,78.539558
2023-04-12,157.532593,275.813965,148.320480,119.472511,102.675644,137.861206,209.222519,70.939903,390.689789,87.970589,92.864410,21.394575,187.190002,72.633034,78.556717
2023-04-13,162.905090,281.992004,150.302048,119.928085,103.156799,138.500015,210.332672,71.174599,395.879211,87.935356,92.134613,21.394575,189.720001,72.413521,78.599579
2023-04-14,162.560669,278.392273,150.057739,128.983795,103.406319,137.797363,212.239853,70.425400,394.912170,87.504028,91.291931,21.420837,186.360001,71.289604,78.599579
2023-04-17,162.580353,280.980164,149.903915,130.006531,102.203384,137.842941,213.720108,70.894783,396.329163,87.063828,90.205933,21.333298,185.529999,72.773529,78.616798
2023-04-18,163.800461,280.561859,145.687363,131.466232,104.199341,137.988937,213.682144,70.678146,396.587646,87.187088,90.527390,21.377066,186.250000,72.606705,78.625336
2023-04-19,164.941864,280.639648,147.062744,131.298843,103.869652,138.016327,213.160248,71.255852,396.520660,87.055023,90.440498,21.079435,185.360001,73.036942,78.633934
2023-04-20,163.977570,278.363037,148.012802,130.917664,103.040955,138.522293,210.901962,71.084343,394.356873,87.451195,91.213737,20.895603,186.089996,72.316940,78.693970
2023-04-21,162.373688,278.022522,147.207504,130.666656,103.370651,143.315735,210.138779,71.300987,394.663239,87.301529,90.701141,20.851831,184.250000,72.325729,78.685379
2023-04-24,162.678757,274.140472,148.103302,130.843277,105.322060,143.572845,213.153427,71.346107,395.074921,87.644836,91.578613,21.018156,184.809998,72.053520,78.693970
2023-04-25,161.143738,267.962463,149.460526,127.998291,103.825096,143.609604,208.574188,70.244873,388.803619,88.190651,92.925209,20.720524,185.750000,71.342285,78.685379
2023-04-26,161.133911,287.372253,147.144165,125.729698,102.871681,141.947510,206.246429,66.859901,387.156769,87.864952,91.934830,20.405382,184.740005,70.657402,78.702560
2023-04-27,165.709366,296.576111,147.487991,127.421822,104.101318,143.683044,204.471985,68.466644,394.864288,87.548012,91.022598,20.431644,184.750000,72.255478,78.728279
2023-04-28,166.958969,298.940399,148.121399,128.528214,105.446808,143.600388,208.736374,69.170708,398.234497,87.996971,92.490852,20.624229,184.800003,73.142303,78.728279
2023-05-01,166.870468,297.286438,148.030914,131.280304,102.176643,143.774857,207.276749,69.324150,397.832397,87.095932,89.823898,20.449152,183.970001,72.597916,78.730881
2023-05-02,165.837234,297.140442,149.324814,129.160461,98.104553,143.646301,205.254227,68.547874,393.361053,87.943161,92.062309,19.985193,187.520004,71.368637,78.713669
2023-05-03,164.764740,296.157837,147.370392,126.427010,96.170982,143.462662,205.721741,68.051407,390.661072,88.331467,92.576172,19.731333,189.110001,71.087654,78.722275
2023-05-04,163.131363,297.140442,146.700806,124.697685,94.486885,142.801498,200.703644,68.159737,387.893982,88.225548,91.661652,19.810116,190.440002,71.675949,78.748085
2023-05-05,170.786636,302.238556,147.198441,127.133621,96.839294,143.279022,205.197021,68.159737,395.074921,87.943161,91.356834,20.256565,187.460007,72.870125,78.765297
2023-05-08,170.717728,300.292694,146.863693,127.440453,97.222427,142.608658,204.910812,68.656189,395.180267,87.457748,90.076485,20.352859,187.690002,72.448654,78.773933
2023-05-09,169.015457,298.687378,145.723572,126.826813,97.249138,141.148621,203.670609,68.222923,393.447266,87.378357,89.754211,20.414135,189.020004,72.141335,78.782524
2023-05-10,170.776779,303.853668,146.266495,126.891869,96.001678,141.442459,203.365341,69.405403,395.285583,87.943161,90.625221,20.352859,188.750000,72.834991,78.791145
2023-05-11,170.963730,301.713165,145.669281,126.492088,94.264137,141.773041,200.369736,68.692299,394.596222,88.207932,91.583298,20.002703,187.130005,72.035973,78.842796
2023-05-12,170.037491,300.604034,145.479294,124.679092,94.255234,143.214722,199.902298,70.371254,394.079163,87.713692,90.816795,19.845131,186.809998,72.027184,78.860016
2023-05-15,169.544861,301.080780,144.366348,125.729698,94.434990,143.260635,201.571823,69.992126,395.438782,87.493088,89.876190,20.072735,187.210007,71.904251,78.868629
2023-05-16,169.544861,303.299103,144.176300,124.883621,92.143082,143.012711,197.669907,68.457611,392.796204,87.290085,89.606155,19.853886,184.869995,70.104240,78.860016
2023-05-17,170.155762,306.165710,143.859619,128.723480,94.210289,142.406647,202.344559,68.006279,397.564392,87.157692,89.344872,20.090242,184.229996,71.052536,78.877251
2023-05-18,172.481125,310.572968,143.398132,129.699722,95.064133,140.065018,204.844055,67.789635,401.394226,86.751740,88.682930,19.906408,181.839996,70.710091,78.920326
2023-05-19,172.589493,310.397430,143.787262,129.402206,95.504539,140.652710,204.901276,67.229988,400.810089,86.557594,88.055832,19.880148,183.639999,70.595947,78.920326
2023-05-22,171.643600,313.166565,143.012344,128.332977,94.345100,136.970444,204.405197,67.320267,400.972870,86.478149,87.742256,19.897654,183.210007,71.026192,78.928917
2023-05-23,169.042328,307.394287,142.957626,126.994133,95.630371,135.491989,202.926514,66.941139,396.472809,86.575233,87.994858,19.976440,183.429993,70.358864,78.928917
2023-05-24,169.318222,306.019470,142.820892,125.831955,96.699905,134.371689,200.054947,67.013351,393.600403,86.354599,87.559334,19.985193,181.949997,68.848602,78.928917
2023-05-25,170.451340,317.788361,140.769608,126.138786,94.965271,133.508514,200.322052,66.246109,397.008972,86.036911,87.341629,19.670053,180.199997,68.839828,78.980598
2023-05-26,172.855499,324.584412,140.714951,127.319565,94.345100,133.517715,202.058350,67.152718,402.150513,86.107506,88.047119,19.985193,180.919998,69.630096,78.997810
2023-05-30,174.698105,322.946228,140.733154,127.803062,93.509247,131.479095,200.245728,66.035339,402.303741,86.681152,88.926788,19.521236,182.039993,69.893501,79.006432
2023-05-31,174.648819,320.196716,141.362213,126.175987,91.837494,130.854691,196.286636,66.734833,400.072906,86.990036,89.701996,19.302389,182.320007,70.244720,79.023643
2023-06-01,177.447113,324.282104,140.888153,127.914604,92.898048,132.195389,199.453918,66.280617,403.873901,87.253700,90.053902,19.617529,183.759995,70.253502,79.067741
2023-06-02,178.294510,327.031769,143.103485,130.601578,95.055138,134.546188,216.206253,67.089127,409.714447,86.793602,89.067047,19.871393,181.050003,71.965721,79.076393
2023-06-05,176.944641,327.558319,144.334213,129.318527,94.632713,134.013580,212.237610,66.852936,408.929352,86.784744,88.901184,19.818869,182.139999,71.465233,79.076393
2023-06-06,176.580063,325.354736,144.206589,129.550964,95.405663,132.682068,216.253922,66.662155,409.819672,86.890945,89.425148,19.845131,182.339996,72.150101,79.093697
2023-06-07,175.210464,315.311737,144.516571,130.806076,97.544762,132.966751,224.716003,67.379829,408.402679,86.430817,88.097733,19.923918,180.149994,73.475975,79.102333
2023-06-08,177.920105,317.144745,146.102844,130.843277,97.239174,134.472733,223.666580,68.043007,410.872955,86.890945,89.128220,19.958931,182.529999,73.019386,79.145523
2023-06-09,178.304382,318.636627,145.874893,131.103622,96.520149,134.582886,224.219894,67.288994,411.610199,86.687416,89.005951,19.836376,182.039993,72.597916,79.154205
2023-06-12,181.092819,323.570313,145.774628,131.094360,95.648338,133.526917,226.957855,67.207237,415.344238,86.837822,89.267944,19.565006,181.880005,72.615486,79.162849
2023-06-13,180.619904,325.949463,146.540451,132.042679,95.666321,133.205490,234.151077,67.543358,418.082581,86.430817,88.385925,19.827623,180.539993,73.080864,79.180145
2023-06-14,181.250488,328.923401,147.288025,131.549911,94.515869,134.454330,232.128601,66.680328,418.580475,86.510445,89.093285,19.871393,180.639999,73.353050,79.197426
